title,product_url,skuid,brand,category,price,price_tier,mo_sales,mo_revenue,market_share,model,oem_part_number,item_weight,weight_tier,product_dimensions,product_size_tier,amperage,amperage_tier,voltage,country_of_origin,vehicle_service_type,Type,,
hispd ac/dc adapter for everstart maxx 1200 peak amps jump starter with air compressor and inverter ever start 1200a 600a jumpstarter box lot 11480 power supply charger cigarette lighter plug,https://www.amazon.com/HISPD-EverStart-Compressor-Jumpstarter-Cigarette/dp/B07YDHKD6N/ref=sr_1_180?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486260&s=automotive&sr=1-180&ts_id=387679011,B07YDHKD6N,HISPD,Jump Sarter,21.99,0-50$,68,1495,0.007878433297389,,,0.51875,0-1pound,7.5 x 3.2 x 1.5 inches,1-50sq.inch,1200,>500AMP,,,,non portable,,
jumtop 3000a peak 22000mah portable car jump starter (10l gas/8l diesel engine) 12v portable battery starter car battery booster pack and portable power bank charger,https://www.amazon.com/JUMTOP-QDSP-3000A-Peak-22000mAh/dp/B07LB25LWS/ref=sr_1_182?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486260&s=automotive&sr=1-182&ts_id=387679011,B07LB25LWS,JUMTOP,Jump Sarter,89.99,51-100$,113,10169,0.053589155987393,N13,,1.36,1.1-2pound,7.3 x 3.5 x 1.5 inches,1-50sq.inch,1200 Amps,>500AMP,12 Volts,,All of the above,portable,,
imeshbean portable car jump starter 20000mah car jump starter engine battery charger power bank,https://www.amazon.com/iMeshbean-Portable-Starter-20000mAh-Battery/dp/B09H6D7J83/ref=sr_1_185?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486260&s=automotive&sr=1-185&ts_id=387679011,B09H6D7J83,iMeshbean,Jump Sarter,25.99,0-50$,75,1949,0.010270947489373,,,,,,,,,,,Passenger Car,portable,,
autogen 2500a peak 21000mah lithium car jump starter jump box (up to 8.0l gas & diesel engines) with usb quick charge 3.0 12v auto battery booster power pack portable charger,https://www.amazon.com/AUTOGEN-Starter-20000mAh-UltraSafe-Portable/dp/B07J9PTCZS/ref=sr_1_186?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486260&s=automotive&sr=1-186&ts_id=387679011,B07J9PTCZS,AUTOGEN,Jump Sarter,89.99,51-100$,95,8549,0.045051990808951,Jump Starter MJS-P103,,3.08,2.1-5pound,9.7 x 6.2 x 4 inches,2011-500sq.inch,2500 Amps,>500AMP,12 Volts,China,"Passenger Car, Motorcycle, Truck, Watercraft, Tractor, Trailer",portable,,
battery tender junior 12v 750ma battery charger and maintainer: automatic powersports battery charger for motorcycles atvs and more - 021-0123,https://www.amazon.com/Battery-Tender-021-0123-Junior-Charger/dp/B000CITK8S/ref=sr_1_187?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486260&s=automotive&sr=1-187&ts_id=387679011,B000CITK8S,Battery Tender,Jump Sarter,37.95,0-50$,8909,338097,1.781722182306,"Junior 12V, 0.75A Smart Battery Charger and Maintainer",cc2851011,1.8,1.1-2pound,8 x 4 x 9 inches,2011-500sq.inch,0.75 Amps,0-20AMP,12 Volts,,,non portable,,
schumacher fully automatic battery charger maintainer and auto desulfator with battery detection - 15 amp/3 amp 6v/12v - for cars trucks suvs marine rvs,https://www.amazon.com/Schumacher-SC1359-Automatic-Battery-Maintainer/dp/B0789697JT/ref=sr_1_188?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486260&s=automotive&sr=1-188&ts_id=387679011,B0789697JT,Schumacher,Jump Sarter,65.09,51-100$,425,27663,0.14578000020447,SC1359,,3.29,2.1-5pound,4 x 11 x 8 inches,2011-500sq.inch,15,0-20AMP,,China,,non portable,,
suhu car battery jump starter 2500 amp 20800mah (up to 9.0l gas and 7.5l diesel engines) car booster with led flashlight 12v auto lithium portable battery pack long standby type-c input port qc,https://www.amazon.com/SUHU-Battery-20800mAh-Flashlight-Portable/dp/B099PJ8KDX/ref=sr_1_189?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486260&s=automotive&sr=1-189&ts_id=387679011,B099PJ8KDX,SUHU,Jump Sarter,79.99,51-100$,195,15598,0.082199199045271,,,2.62,2.1-5pound,7.08 x 3.54 x 1.57 inches,1-50sq.inch,2500 Amps,>500AMP,,China,,portable,,
rally portable 8 in 1 jump starter and power source unit with air compressor/tire inflator ac/dc power outlets led work light and hand generator (7471),https://www.amazon.com/Rally-Portable-Compressor-Inflator-Generator/dp/B002NGCO30/ref=sr_1_190?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486260&s=automotive&sr=1-190&ts_id=387679011,B002NGCO30,Rally,Jump Sarter,139.99,101-200$,48,6720,0.035413425925389,,,10.6,10.1-20pound,9.14 x 6.97 x 12.2 inches,501-1000sq.inch,,,12 Volts,,,portable,,
car jump starter - 2000a peak 20800mah 12v car battery booster for up to 10l gas or 7l diesel engine portable charger pack  lithium battery charger with usb quick charge built-in led light,https://www.amazon.com/Car-Jump-Starter-20800mAh-Built/dp/B09CYNTJ34/ref=sr_1_192?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486260&s=automotive&sr=1-192&ts_id=387679011,B09CYNTJ34,HAGGAIA,Jump Sarter,79.99,51-100$,83,6639,0.034986567666467,,,1.28,1.1-2pound,8.19 x 3.5 x 1.12 inches,1-50sq.inch,2000,>500AMP,,China,"Passenger Car, Motorcycle, ATV, SUV, Truck",portable,,
schumacher battery charger with engine starter boost and maintainer - 250 amp/40 amp 12v/24v - for cars trucks suvs marine vehicles rvs,https://www.amazon.com/Schumacher-SC1352-Wheeled-Automatic-Battery/dp/B07DM34RLH/ref=sr_1_193?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486260&s=automotive&sr=1-193&ts_id=387679011,B07DM34RLH,Schumacher,Jump Sarter,339.15,201-400$,23,7800,0.041104869377684,SC1352,,39.2,20.1-40pound,14 x 14 x 24 inches,>1000sq.inch,250,201-500AMP,120 Volts,Mexico,,non portable,,
schumacher battery charger engine starter boost maintainer and auto desulfator - 50 amp/10 amp 12v - for cars trucks suvs and rvs,https://www.amazon.com/Schumacher-SC1305-Automatic-Battery-Charger/dp/B0756MDZ1L/ref=sr_1_195?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486260&s=automotive&sr=1-195&ts_id=387679011,B0756MDZ1L,Schumacher,Jump Sarter,97.9,51-100$,90,8811,0.046432692831638,SC1305,,10.47,10.1-20pound,11.1 x 10.67 x 5.47 inches,501-1000sq.inch,50,21-50AMP,,Mexico,,non portable,,
autowit supercap 2 12-volt battery-less portable jump starter (up to 7.0l gas 4.0l diesel engine) built-in supercap no need of regular charge 10 years lifespan extremely weather operating,https://www.amazon.com/autowit-SuperCap-Battery-less-Extremely-Operating/dp/B086L29DL9/ref=sr_1_196?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486260&s=automotive&sr=1-196&ts_id=387679011,B086L29DL9,autowit,Jump Sarter,119.99,101-200$,424,50876,0.268109145443467,,,3.84,2.1-5pound,12.6 x 6.46 x 3.86 inches,2011-500sq.inch,,,12 Volts,,Passenger Car,portable,,
stanley fatmax pprh7ds professional power station jump starter: 1400 peak/700 instant amps 500w inverter 120 psi air compressor usb port battery clamps,https://www.amazon.com/STANLEY-FATMAX-PPRH7DS-Professional-Station/dp/B01DLYQ4DS/ref=sr_1_196?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486290&s=automotive&sr=1-196&ts_id=387679011,B01DLYQ4DS,STANLEY,Jump Sarter,145.99,101-200$,246,35914,0.189261574208992,PPRH7DS,,19.5,10.1-20pound,16 x 13.5 x 6 inches,>1000sq.inch,,,,China,,non portable,,
car battery charger jump starter 400 amp 10800mah for up to 4l gas and 2l diesel engines 12v portable car jump starter for car battery,https://www.amazon.com/dp/B097BDWWR7,B097BDWWR7,KWYDYP,Jump Sarter,69.99,51-100$,54,3779,0.019914782227983,,,2.09,2.1-5pound,9.69 x 8.86 x 2.72 inches,2011-500sq.inch,400,201-500AMP,,,Passenger Car,portable,,
car jump starter cable battery clamps - ec5 connector to aligator clips extension cord 10awg wire 12v replacement charge cable for emergency portable battery,https://www.amazon.com/Jump-Starter-Cable-Battery-Clamps/dp/B08NVK6VKZ/ref=sr_1_198?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486290&s=automotive&sr=1-198&ts_id=387679011,B08NVK6VKZ,KUNCAN,Jump Sarter,8.99,0-50$,55,494,0.00260330839392,,,0.044,0-1pound,9.57 x 6.46 x 1.1 inches,51-100sq.inch,10,0-20AMP,,,Passenger Car,portable,,
gooloo portable eva travel carring protective case for 12v jump starter car gadgets tool storage box fit for all gooloo jump starters except gp2000 gp4000,https://www.amazon.com/GOOLOO-Portable-carring-protective-starter/dp/B07GZL6RCN/ref=sr_1_199?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486290&s=automotive&sr=1-199&ts_id=387679011,B07GZL6RCN,GOOLOO,Jump Sarter,13.99,0-50$,411,5750,0.030301666528421,,,0.55,0-1pound,9.7 x 6.2 x 3.8 inches,2011-500sq.inch,1000 Amps,>500AMP,12 Volts,,Passenger Car,portable,,
replacement halo bolt charger cord 14v wall adapter for halo bolt 57720 halo bolt 58830 halo bolt acdc wireless bolt air portable(126510) car jump starter charger,https://www.amazon.com/Charger-Replacement-Compatible-Wireless-Portable/dp/B08FJ6MHPN/ref=sr_1_200?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486290&s=automotive&sr=1-200&ts_id=387679011,B08FJ6MHPN,WUKUR,Jump Sarter,12.99,0-50$,403,5235,0.027587691178484,,,0.1875,0-1pound,3.15 x 2.76 x 1.57 inches,1-50sq.inch,,,,,,portable,,
type s 8000mah car jump start and portable power bank - blue,https://www.amazon.com/Portable-Starter-8000mAh-Motorcycle-AC56388-Blue/dp/B07N84F356/ref=sr_1_202?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486290&s=automotive&sr=1-202&ts_id=387679011,B07N84F356,TYPE S TOURING ITEMS,Jump Sarter,79.99,51-100$,102,8159,0.042996747340067,,,0.79375,0-1pound,11.06 x 6.22 x 4.41 inches,2011-500sq.inch,350 Amps,201-500AMP,,,"Passenger Car, Motorcycle, SUV, Truck",portable,,
hulkman alpha bag eva protection case for alpha85/alpha85s hulkman alpha jump starter,https://www.amazon.com/HULKMAN-Protection-Alpha85-Alpha85S-Starter/dp/B08TW8NLTD/ref=sr_1_203?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486290&s=automotive&sr=1-203&ts_id=387679011,B08TW8NLTD,HULKMAN,Jump Sarter,34.97,0-50$,1375,48084,0.253395710148276,,,1.54,1.1-2pound,10.6 x 4.7 x 5.7 inches,2011-500sq.inch,,,,,Alpha,non portable,,
clore automotive jump-n-carry jnc325 12-volt lithium jump starter car battery booster pack and jumper cables for up to 8-liter gasoline and 6-liter diesel engines,https://www.amazon.com/Clore-Automotive-Jump-N-Carry-JNC325-Lithium/dp/B0872HHZQH/ref=sr_1_206?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486290&s=automotive&sr=1-206&ts_id=387679011,B0872HHZQH,Clore Automotive,Jump Sarter,138.31,101-200$,77,10650,0.056123956265684,JNC325,,3.61,2.1-5pound,11 x 2 x 3.5 inches,51-100sq.inch,2000 Amps,>500AMP,,,"Passenger Car, Motorcycle, SUV, Truck, Watercraft",non portable,,
noco gbc014 boost hd eva protection case for gb70 noco boost ultrasafe lithium jump starter,https://www.amazon.com/NOCO-GBC014-Boost-Protection-Case/dp/B07C2VH2MV/ref=sr_1_209?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486290&s=automotive&sr=1-209&ts_id=387679011,B07C2VH2MV,NOCO,Jump Sarter,23.87,0-50$,1574,37571,0.197993724024226,GBC014,,1.4,1.1-2pound,1 x 1 x 1 inches,1-50sq.inch,,,12 Volts,China,,non portable,,
smartech power kit | 12000mah lithium 12v battery | 500 amp car jump starter | 150 psi air pump tire inflator | portable jump starter with air compressor - perfect automotive roadside emergency kit,https://www.amazon.com/dp/B07NNTTFPQ,B07NNTTFPQ,Smartech Products,Jump Sarter,134.8,101-200$,107,14424,0.076012389218425,,,5,2.1-5pound,8.9 x 7.6 x 4.1 inches,2011-500sq.inch,500,201-500AMP,,,,portable,,
yonhan car battery charger 12v/10a 24v/5a smart automatic battery charger maintainer trickle charger for car truck motorcycle lawn mower boat marine lead acid battery,https://www.amazon.com/YONHAN-Battery-Automatic-Maintainer-Motorcycle/dp/B097D397M6/ref=sr_1_211?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486290&s=automotive&sr=1-211&ts_id=387679011,B097D397M6,YONHAN,Jump Sarter,29.99,0-50$,852,25551,0.134650066342205,,,1.29,1.1-2pound,9.13 x 5.24 x 2.48 inches,101-200sq.inch,10,0-20AMP,,USA,,non portable,,
hulkman alpha100 jump starter 4000 amp 32000mah car starter with -40 start tech pd 65w lithium portable car battery booster pack for up to 10l gas and 10l diesel engines,https://www.amazon.com/dp/B08TQFHW1C,B08TQFHW1C,HULKMAN,Jump Sarter,299.95,201-400$,201,60290,0.317719560869303,,,6.89,5.1-10pound,10.91 x 4.88 x 2.91 inches,101-200sq.inch,4000 Amps,>500AMP,,,Passenger Car,portable,,
case compatible with halo bolt 58830/57720 mwh portable phone laptop charger car jump starter battery power bank holder for jumper cables ac outlet wall charging adapter usb(box only)-black,https://www.amazon.com/Compatible-Portable-Charger-Starter-Charging/dp/B09BZ3BMV7/ref=sr_1_214?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486290&s=automotive&sr=1-214&ts_id=387679011,B09BZ3BMV7,PAIYULE,Jump Sarter,13.99,0-50$,30,420,0.002213339120337,,,0.3125,0-1pound,9.09 x 6.61 x 4.13 inches,2011-500sq.inch,,,,,,portable,,
car battery charger 12v 24v battery charger battery charger automotive battery maintainer smart battery trickle charger with temperature compensation for car motorcycle lawn mower boat,https://www.amazon.com/Automatic-Touchscreen-Motorcycle-Lawnmower-Batteries/dp/B08CKMK8SH/ref=sr_1_215?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486290&s=automotive&sr=1-215&ts_id=387679011,B08CKMK8SH,HAUSPROFI,Jump Sarter,29.99,0-50$,197,5908,0.031134303626071,,,1.48,1.1-2pound,9.09 x 5.2 x 2.56 inches,101-200sq.inch,,,,,,non portable,,
stanley j309 portable power station jump starter: 600 peak/300 instant amps 3.1a usb ports battery clamps,https://www.amazon.com/STANLEY-J309-Jump-Starter-Instant/dp/B001U04NCA/ref=sr_1_216?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486290&s=automotive&sr=1-216&ts_id=387679011,B001U04NCA,STANLEY,Jump Sarter,73.87,51-100$,106,7830,0.041262965029137,J309,,8,5.1-10pound,11.25 x 10.5 x 6.25 inches,501-1000sq.inch,300 Amps,201-500AMP,12 Volts,China,Passenger Car,portable,,
car jump starter with air compressor multi-function jumper box 500a 12000mah 12v auto battery booster pack (up to 7.0l gas and 5.5l diesel engines) with 150 psi tire inflator portable power pack,https://www.amazon.com/Compressor-Multi-Function-12000mAh-Inflator-Portable/dp/B094QHDWQY/ref=sr_1_218?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486290&s=automotive&sr=1-218&ts_id=387679011,B094QHDWQY,MILRYPET,Jump Sarter,119.99,101-200$,85,10199,0.053747251638846,,,3.67,2.1-5pound,11.85 x 7.4 x 3.9 inches,2011-500sq.inch,500 Amps,201-500AMP,12 Volts,,"Passenger Car, Van, SUV, Truck",portable,,
michelin ml0728 power source xr1 portable 1000 amps jump starter with air compressor and 400 watt peak surge power inverter and bluetooth,https://www.amazon.com/MICHELIN-ML0728-Multi-Function-Portable-Starter/dp/B07JM4VC4K/ref=sr_1_219?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486290&s=automotive&sr=1-219&ts_id=387679011,B07JM4VC4K,MICHELIN,Jump Sarter,171.12,101-200$,76,13005,0.068534464904715,ML0728,,16.5,10.1-20pound,13.7 x 11.5 x 9.5 inches,>1000sq.inch,1000 Amps,>500AMP,,China,"Passenger Car, Motorcycle, SUV, Truck",portable,,
explore warriors jump starter with air compressor &mobile power support lcd screen tyre pressure gauger&outdoor camping lights with 15000ma capacity 800a peak current and peak output pressure 85psi,https://www.amazon.com/starter-compressor-Pressure-capacity-pressure/dp/B076GXQZKP/ref=sr_1_220?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486290&s=automotive&sr=1-220&ts_id=387679011,B076GXQZKP,Explore Warriors,Jump Sarter,107.77,101-200$,30,3233,0.017037441371545,,,3.3,2.1-5pound,8.8 x 6.9 x 3.4 inches,2011-500sq.inch,800,>500AMP,,,,non portable,,
ideaplay jump starter - 18000mah 66.6wh car battery charger - portable car jump starter (up to 8l gas and 6.5l diesel engines) - 1500 amp 12v battery charger - power bank for phones - blue,https://www.amazon.com/iDeaPLAY-Starter-18000mAh-Portable-Gasoline/dp/B08PKWMZDQ/ref=sr_1_219?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486324&s=automotive&sr=1-219&ts_id=387679011,B08PKWMZDQ,IDEAPLAY,Jump Sarter,79.99,51-100$,26,2080,0.010961298500716,J10-Blue,,2.52,2.1-5pound,7.5 x 3.4 x 1.4 inches,1-50sq.inch,1500 Amps,>500AMP,,China,"Passenger Car, Truck",portable,,
stanley j7c09d digital portable power station jump starter: 1400/700 instant amps 120 psi air compressor 3.1a usb ports battery clamps,https://www.amazon.com/STANLEY-J7C09D-Power-Station-Starter/dp/B07QR1CVRF/ref=sr_1_221?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486324&s=automotive&sr=1-221&ts_id=387679011,B07QR1CVRF,STANLEY,Jump Sarter,150.09,101-200$,71,10656,0.056155575395974,"STANLEY J7C09D Digital Portable Power Station Jump Starter: 1400 Peak/700 Instant Amps, 120 PSI Air Compressor, 3.1A USB",,18.21,10.1-20pound,11.3 x 8.1 x 13.3 inches,>1000sq.inch,1400 Amps,>500AMP,,China,Passenger Car,portable,,
battery tender plus 12v battery charger and maintainer: 1.25 amp powersport battery charger and maintainer for motorcycles atvs utvs - smart 12 volt automatic float charger - 021-0128,https://www.amazon.com/Battery-Tender-021-0128-Maintain-Damaging/dp/B00068XCQU/ref=sr_1_222?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486324&s=automotive&sr=1-222&ts_id=387679011,B00068XCQU,Battery Tender,Jump Sarter,59.94,51-100$,1191,71389,0.376209682051727,"Battery Tender Plus 12V, 1.25A Battery Charger",021-0128,2.29,2.1-5pound,4.87 x 3.25 x 2.83 inches,1-50sq.inch,1.25 Amps,0-20AMP,12 Volts,,,non portable,,
jump-n-carry jnc350 charging cord (for jnc660 jncair jnc770 jump starters),https://www.amazon.com/Jump-N-Carry-JNC350-Charging-JNC660-Starters/dp/B0742RQ5HW/ref=sr_1_223?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486324&s=automotive&sr=1-223&ts_id=387679011,B0742RQ5HW,Clore Automotive,Jump Sarter,16.47,0-50$,644,10607,0.055897352498602,,,0.228125,0-1pound,5.7 x 2.3 x 1.8 inches,1-50sq.inch,,,,China,Passenger Car,non portable,,
viatek mighty jump pro vehicle jump starter assorted colors (black blue camouflage gold rose gold yellow),https://www.amazon.com/Viatek-MJ01-Mighty-Jump/dp/B004DE2ME6/ref=sr_1_225?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486324&s=automotive&sr=1-225&ts_id=387679011,B004DE2ME6,Viatek,Jump Sarter,19.99,0-50$,53,1059,0.005580776496278,,,0.9875,0-1pound,9.1 x 5.9 x 1.9 inches,101-200sq.inch,,,12 Volts,,Passenger Car,non portable,,
povway 700a peak 12v 8000mah jump starter(up to 4.0l gas or 2.0l diesel engine) auto battery booster portable power pack with led light (pink),https://www.amazon.com/POVWAY-8000mAh-Starter-Battery-Portable/dp/B083NH4CTN/ref=sr_1_226?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486324&s=automotive&sr=1-226&ts_id=387679011,B083NH4CTN,POVWAY,Jump Sarter,34.99,0-50$,36,1260,0.00664001736101,,,1.65,1.1-2pound,8.58 x 6.38 x 2.5 inches,101-200sq.inch,700,>500AMP,,,"Passenger Car, Motorcycle, SUV, Truck",portable,,
case compatible with halo bolt 58830/57720 mwh portable phone laptop charger car jump starter battery power bank holder for jumper cables ac outlet wall charging adapterusb charger(box only)-blue,https://www.amazon.com/Compatible-Portable-Charger-Starter-Charging/dp/B09BYSSWKV/ref=sr_1_227?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486324&s=automotive&sr=1-227&ts_id=387679011,B09BYSSWKV,PAIYULE,Jump Sarter,13.99,0-50$,60,839,0.004421408385625,,,0.3125,0-1pound,8.86 x 5.83 x 3.62 inches,101-200sq.inch,,,,,,portable,,
antoble charger power cord for halo bolt 58830 57720 1201 halo1201 acdc wireless portable battery charger car jump starter, cen tech portable power pack  69401 60657, peak pkc0as pkc0aq - 6.5ft cord,https://www.amazon.com/ANTOBLE-Adapter-Charger-HALO1201-Portable/dp/B07CWRSNFB/ref=sr_1_228?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486324&s=automotive&sr=1-228&ts_id=387679011,B07CWRSNFB,ANTOBLE,Jump Sarter,11.99,0-50$,41,492,0.002592768683823,,,0.23125,0-1pound,4.53 x 2.52 x 1.61 inches,1-50sq.inch,1201,>500AMP,,,,portable
schumacher dsr proseries batteryless jump starter - 12v 450a for gas and diesel engines,https://www.amazon.com/Schumacher-DSR108-450A-Batteryless-Starter/dp/B01NAD97MJ/ref=sr_1_229?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486324&s=automotive&sr=1-229&ts_id=387679011,B01NAD97MJ,Schumacher,Jump Sarter,115.31,101-200$,21,2422,0.012763588927276,DSR108,,3.65,2.1-5pound,9.5 x 6.5 x 4 inches,2011-500sq.inch,450 Amps,201-500AMP,12 Volts,China,,non portable,,
bilt hard 2/10/20/100a 6/12v smart battery charger and engine start fully automatic battery maintainer desulfator and diagnostic with alternator check,https://www.amazon.com/BILT-HARD-Maintainer-Desulfator-Diagnostic/dp/B08J7MCMG2/ref=sr_1_230?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486324&s=automotive&sr=1-230&ts_id=387679011,B08J7MCMG2,BILT HARD,Jump Sarter,74.99,51-100$,475,35620,0.187712236824756,,,13.97,10.1-20pound,11 x 11 x 7 inches,501-1000sq.inch,100,51-100AMP,12 Volts,,"Passenger Car, SUV, Truck",non portable,,
car battery jump starter 2500a peak 22000mah (up to 8.5l gas/8l diesel engines) 12v portable power pack auto battery booster for cars trucks suv with dual usb outputs & led light,https://www.amazon.com/Car-Jump-Starter-2500A-22000mAh/dp/B098NR4S53/ref=sr_1_233?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486324&s=automotive&sr=1-233&ts_id=387679011,B098NR4S53,Hterepi,Jump Sarter,89.99,51-100$,94,8459,0.044577703854593,,,1.96,1.1-2pound,9.02 x 5.75 x 3.54 inches,101-200sq.inch,2500,>500AMP,12 Volts,,,portable,,
jump-n-carry jnc1224 3400/1700 peak amp 12/24v jump starter,https://www.amazon.com/Jump-N-Carry-JNC1224-3400-1700-Starter/dp/B000JFHMVG/ref=sr_1_234?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486324&s=automotive&sr=1-234&ts_id=387679011,B000JFHMVG,Clore Automotive,Jump Sarter,365.96,201-400$,370,135405,0.713564722831447,Jump-N-Carry JNC1224 3400/1700 Peak Amp 12/24V Jump Starter,,40,20.1-40pound,8.9 x 15 x 17 inches,>1000sq.inch,1700 Amps,>500AMP,24 Volts,China,Passenger Car,non portable,,
schumacher battery charger with engine starter boost and maintainer - 200 amp/40 amp 12v - for cars trucks suvs rv batteries,https://www.amazon.com/Schumacher-SC1353-Wheeled-Battery-Charger/dp/B07BVFGVQ1/ref=sr_1_235?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486324&s=automotive&sr=1-235&ts_id=387679011,B07BVFGVQ1,Schumacher,Jump Sarter,145.95,101-200$,114,16638,0.087679848295629,SC1353,,27,20.1-40pound,23.5 x 12.5 x 11.88 inches,>1000sq.inch,200,101-200AMP,12 Volts,Mexico,,non portable,,
michaelpro automotive smart battery charger - 12v 2/8/15a automatic trickle quick rapid charging & maintainer for auto car with safety protection and winter mode,https://www.amazon.com/MichaelPro-Battery-Charger-Maintainer-Automatic/dp/B08G823M8G/ref=sr_1_237?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486324&s=automotive&sr=1-237&ts_id=387679011,B08G823M8G,MichaelPro,Jump Sarter,63.41,51-100$,76,4819,0.025395431478341,12V Battery Charger,,3.59,2.1-5pound,12 x 9 x 7 inches,501-1000sq.inch,15,0-20AMP,12 Volts,China,,non portable,,
diehard 71345 6/12v platinum smart wheel battery charger and 60/275a maintainer,https://www.amazon.com/DieHard-71345-Platinum-Battery-Maintainer/dp/B07777DRXG/ref=sr_1_238?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486324&s=automotive&sr=1-238&ts_id=387679011,B07777DRXG,DieHard,Jump Sarter,228.35,201-400$,123,28087,0.148014418745001,,,39.2,20.1-40pound,14.13 x 13.5 x 24.13 inches,>1000sq.inch,275,201-500AMP,12 Volts,Mexico,Passenger Car,non portable,,
fnnemge car jump starter 2500a peak 24800mah 12v super safe jump starter(up to all gas 8.0l diesel engine) with 10w wireless charger power bank with smart jumper cable usb quick charge 3.0,https://www.amazon.com/dp/B08M5TKXPQ,B08M5TKXPQ,FNNEMGE,Jump Sarter,65.99,51-100$,90,5939,0.031297669132572,,,2.53,2.1-5pound,9.84 x 5.51 x 3.93 inches,2011-500sq.inch,2500,>500AMP,12 Volts,,"Passenger Car, Motorcycle, Truck, Snowmobile",non portable,,
