product_title,count_of_reviews,product_url,part_number,product_description,center_electrode_core_material,center_electrode_tip_material,electrical_terminal_type,ground_electrode_core_material,ground_electrode_quantity,ground_electrode_tip_design,ground_electrode_tip_material,hex_size,pre_gap_size,reach,resistance,resistor_type,seat_type,thread_diameter,electrode_core_material,electrode_tip_material,ground_configuration,manufacturer_heat_range,skuid,units_sold,product_attributes,product_reviews,product_warranty,sale_price,price_tier,search_term,category,revenue,market_share
Autolite Single Platinum Spark Plug,1 review,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap145/5393914-P?searchTerm=Spark%20Plugs,Part # AP145,[],Platinum,Platinum,Stud,Nickel,1,Tapered,Nickel,16 mm,1 mm,11 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,5393914,9,Single Platinum Spark Plug,(1 reviews),4 YR REPLACEMENT IF DEFECTIVE,3.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,35.91,0.000154
Autolite Single Platinum Spark Plug,202 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap104/5393906-P?searchTerm=Spark%20Plugs,Part # AP104,[],Platinum,Platinum,Stud,Nickel,1,Tapered,Nickel,16 mm,1.3 mm,17 mm,5000,Yes,Tapered,14 mm,NA,NA,NA,NA,5393906,364,Single Platinum Spark Plug,(202 reviews),4 YR REPLACEMENT IF DEFECTIVE,3.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,1452.36,0.006224787
Autolite Single Platinum Spark Plug,1 review,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap66/5393892-P?searchTerm=Spark%20Plugs,Part # AP66,[],Platinum,Platinum,Removable Nut,Nickel,1,Tapered,Nickel,21 mm,0.9 mm,19.5 mm,4000,Yes,Flat,14 mm,NA,NA,NA,NA,5393892,3,Single Platinum Spark Plug,(1 reviews),4 YR REPLACEMENT IF DEFECTIVE,3.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,11.97,5.13E-05
Autolite Single Platinum Spark Plug,126 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap65/5393884-P?searchTerm=Spark%20Plugs,Part # AP65,[],Platinum,Platinum,Stud,Nickel,1,Tapered,Nickel,21 mm,0.9 mm,19.5 mm,4000,Yes,Flat,14 mm,NA,NA,NA,NA,5393884,20,Single Platinum Spark Plug,(126 reviews),4 YR REPLACEMENT IF DEFECTIVE,3.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,79.8,0.000342
Autolite Single Platinum Spark Plug,5 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap64/5393876-P?searchTerm=Spark%20Plugs,Part # AP64,[],Platinum,Platinum,Stud,Nickel,1,Tapered,Nickel,21 mm,1.1 mm,19.5 mm,4000,Yes,Flat,14 mm,NA,NA,NA,NA,5393876,33,Single Platinum Spark Plug,(5 reviews),4 YR REPLACEMENT IF DEFECTIVE,3.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,131.67,0.000564
Autolite Single Platinum Spark Plug,1 review,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap63/5393868-P?searchTerm=Spark%20Plugs,Part # AP63,[],Platinum,Platinum,Stud,Nickel,1,Tapered,Nickel,21 mm,0.8 mm,19.5 mm,4000,Yes,Flat,14 mm,NA,NA,NA,NA,5393868,0,Single Platinum Spark Plug,(1 reviews),4 YR REPLACEMENT IF DEFECTIVE,3.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0,0
Autolite Single Platinum Spark Plug,1 review,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap46/5393833-P?searchTerm=Spark%20Plugs,Part # AP46,[],Platinum,Platinum,Stud,Nickel,1,Tapered,Nickel,21 mm,1.1 mm,11 mm,4000,Yes,Tapered,18 mm,NA,NA,NA,NA,5393833,0,Single Platinum Spark Plug,(1 reviews),4 YR REPLACEMENT IF DEFECTIVE,3.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0,0
Autolite Single Platinum Spark Plug,21 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap45/5393825-P?searchTerm=Spark%20Plugs,Part # AP45,[],Platinum,Platinum,Stud,Nickel,1,Tapered,Nickel,21 mm,1.1 mm,11 mm,4000,Yes,Tapered,18 mm,NA,NA,NA,NA,5393825,25,Single Platinum Spark Plug,(21 reviews),4 YR REPLACEMENT IF DEFECTIVE,3.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,99.75,0.000428
Autolite Single Platinum Spark Plug,10 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap26/5393817-P?searchTerm=Spark%20Plugs,Part # AP26,[],Platinum,Platinum,Stud,Nickel,1,Tapered,Nickel,16 mm,1.1 mm,11 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,5393817,40,Single Platinum Spark Plug,(10 reviews),4 YR REPLACEMENT IF DEFECTIVE,3.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,159.6,0.000684
Autolite Single Platinum Spark Plug,48 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap25/5393809-P?searchTerm=Spark%20Plugs,Part # AP25,[],Platinum,Platinum,Stud,Nickel,1,Tapered,Nickel,16 mm,1.1 mm,11 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,5393809,189,Single Platinum Spark Plug,(48 reviews),4 YR REPLACEMENT IF DEFECTIVE,3.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,754.11,0.003232101
Autolite Single Platinum Spark Plug,13 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap24/5393795-P?searchTerm=Spark%20Plugs,Part # AP24,[],Platinum,Platinum,Stud,Nickel,1,Tapered,Nickel,16 mm,1.1 mm,11 mm,5000,Yes,Tapered,14 mm,NA,NA,NA,NA,5393795,69,Single Platinum Spark Plug,(13 reviews),4 YR REPLACEMENT IF DEFECTIVE,3.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,275.31,0.001179973
Autolite Single Platinum Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap23/5393787-P?searchTerm=Spark%20Plugs,Part # AP23,[],Platinum,Platinum,Stud,Nickel,1,Tapered,Nickel,16 mm,1.1 mm,11 mm,5000,Yes,Tapered,14 mm,NA,NA,NA,NA,5393787,8,Single Platinum Spark Plug,(0 reviews),4 YR REPLACEMENT IF DEFECTIVE,3.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,31.92,0.000137
Autolite Copper Resistor Spark Plug,114 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-5245/5393531-P?searchTerm=Spark%20Plugs,Part # 5245,[],Copper,Nickel,Stud,Nickel,1,Tapered,Nickel,"5/8"" in",0.044 in,17 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,5393531,64,Copper Resistor Spark Plug,(114 reviews),2 YR REPLACEMENT IF DEFECTIVE,2.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,191.36,0.00082
Autolite Copper Resistor Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-144/5393515-P?searchTerm=Spark%20Plugs,Part # 144,[],Copper,Nickel,Stud,Nickel,1,Tapered,Nickel,"5/8"" in",0.034 in,11 mm,5000,Yes,Tapered,14 mm,NA,NA,NA,NA,5393515,0,Copper Resistor Spark Plug,(0 reviews),2 YR REPLACEMENT IF DEFECTIVE,3.09,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0,0
Autolite Copper Resistor Spark Plug,65 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-104/5393507-P?searchTerm=Spark%20Plugs,Part # 104,[],Copper,Copper,Stud,Nickel,1,Tapered,Copper,"5/8"" in",0.05 in,17 mm,5000,Yes,Tapered,14 mm,NA,NA,NA,NA,5393507,175,Copper Resistor Spark Plug,(65 reviews),2 YR REPLACEMENT IF DEFECTIVE,2.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,523.25,0.00224264
Autolite Copper Resistor Spark Plug,14 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-5125/5393183-P?searchTerm=Spark%20Plugs,Part # 5125,[],Copper,Nickel,Stud,Nickel,1,Tapered,Nickel,"13/16"" in",0.044 in,14 mm,4000,Yes,Tapered,18 mm,NA,NA,NA,NA,5393183,30,Copper Resistor Spark Plug,(14 reviews),2 YR REPLACEMENT IF DEFECTIVE,2.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,89.7,0.000384
Autolite Copper Resistor Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-5143/5393175-P?searchTerm=Spark%20Plugs,Part # 5143,[],Copper,Nickel,Stud,Nickel,1,Tapered,Nickel,"5/8"" in",0.054 in,20.5 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,5393175,0,Copper Resistor Spark Plug,(0 reviews),2 YR REPLACEMENT IF DEFECTIVE,2.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0,0
Autolite Copper Resistor Spark Plug,9 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-5144/5393167-P?searchTerm=Spark%20Plugs,Part # 5144,[],Copper,Nickel,Stud,Nickel,1,Tapered,Nickel,"5/8"" in",0.054 in,20.5 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,5393167,20,Copper Resistor Spark Plug,(9 reviews),2 YR REPLACEMENT IF DEFECTIVE,2.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,59.8,0.000256
Autolite Copper Resistor Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-5184/5393140-P?searchTerm=Spark%20Plugs,Part # 5184,[],Copper,Nickel,Stud,Nickel,1,Tapered,Nickel,"5/8"" in",0.06 in,19.5 mm,5000,Yes,Flat,14 mm,NA,NA,NA,NA,5393140,0,Copper Resistor Spark Plug,(0 reviews),2 YR REPLACEMENT IF DEFECTIVE,2.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0,0
ACDelco Conventional Spark Plug,13 reviews,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-r44lts/5392926-P?searchTerm=Spark%20Plugs,Part # R44LTS,[],Copper,Platinum,NA,Nickel,1,Single Prong Electrode,NA,5/8in,0.044 in,0.679 in,NA,Yes,Conical,0.551 in,NA,NA,Single,4,5392926,43,Conventional Spark Plug,(13 reviews),2 YR REPLACEMENT IF DEFECTIVE,3.19,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,137.17,0.000588
ACDelco Conventional Spark Plug,69 reviews,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-r44ltsm/5392896-P?searchTerm=Spark%20Plugs,Part # R44LTSM,[],Copper,Nickel,NA,Nickel,1,Single Prong Electrode,NA,5/8 in,0.044 in,0.679 in,NA,Yes,Tapered,0.551 in,NA,NA,Single,4,5392896,193,Conventional Spark Plug,(69 reviews),2 YR REPLACEMENT IF DEFECTIVE,3.19,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,615.67,0.00263875
Autolite Copper Resistor Spark Plug,28 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-606/5392691-P?searchTerm=Spark%20Plugs,Part # 606,[],Copper,Nickel,Stud,Nickel,1,Tapered,Nickel,"5/8"" in",0.06 in,17 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,5392691,36,Copper Resistor Spark Plug,(28 reviews),2 YR REPLACEMENT IF DEFECTIVE,2.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,107.64,0.000461
ACDelco Conventional Spark Plug,1 review,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-r83ts/5392675-P?searchTerm=Spark%20Plugs,Part # R83TS,[],Copper,Nickel,NA,NA,1,Single Prong Electrode,NA,13/16in,0.044 in,0.438 in,NA,Yes,Tapered,0.551 in,NA,NA,Single,3,5392675,8,Conventional Spark Plug,(1 reviews),2 YR REPLACEMENT IF DEFECTIVE,3.19,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,25.52,0.000109
ACDelco Conventional Spark Plug,1 review,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-r42lts6/5392659-P?searchTerm=Spark%20Plugs,Part # R42LTS6,[],Copper,Nickel,NA,NA,1,Single Prong Electrode,NA,5/8in,0.133 in,0.812 in,NA,Yes,Tapered,0.551 in,NA,NA,Single,2,5392659,0,Conventional Spark Plug,(1 reviews),2 YR REPLACEMENT IF DEFECTIVE,2.89,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0,0
ACDelco Conventional Spark Plug,88 reviews,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-41-601/5392578-P?searchTerm=Spark%20Plugs,Part # 41-601,[],Copper,Nickel,NA,Nickel,1,Single Prong Electrode,NA,05-Aug,0.039 in,0.679 in,12000,Yes,Tapered,0.551 in,NA,NA,Single,4,5392578,98,Conventional Spark Plug,(88 reviews),2 YR REPLACEMENT IF DEFECTIVE,3.19,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,312.62,0.001339883
NGK Standard Spark Plug,763 reviews,https://shop.advanceautoparts.com/p/ngk-standard-spark-plug-7734/5392543-P?searchTerm=Spark%20Plugs,Part # 7734,[],Copper Core,Nickel,NA,Nickel Core,1,Standard,NA,13/16 in,NA,19 mm,NA,NA,Gasket,14 mm,nickel,nickel,Standard,5,5392543,371,Standard Spark Plug,(763 reviews),60 DAY REPLACEMENT IF DEFECTIVE,3.49,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,1294.79,0.005549445
NGK Standard Spark Plug,17 reviews,https://shop.advanceautoparts.com/p/ngk-standard-spark-plug-7634/5392470-P?searchTerm=Spark%20Plugs,Part # 7634,[],Copper Core,Nickel,NA,Nickel Core,1,Standard,NA,13/16 in,NA,19 mm,NA,NA,Gasket,14 mm,nickel,nickel,Standard,5,5392470,37,Standard Spark Plug,(17 reviews),60 DAY REPLACEMENT IF DEFECTIVE,3.49,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,129.13,0.000553
NGK Standard Spark Plug,3 reviews,https://shop.advanceautoparts.com/p/ngk-standard-spark-plug-7133/5392438-P?searchTerm=Spark%20Plugs,Part # 7133,[],Copper Core,Nickel,NA,Nickel Core,1,Standard,NA,13/16,NA,19 mm,NA,NA,Gasket,14 mm,nickel,nickel,Standard,6,5392438,11,Standard Spark Plug,(3 reviews),60 DAY REPLACEMENT IF DEFECTIVE,3.49,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,38.39,0.000165
NGK Standard Spark Plug,763 reviews,https://shop.advanceautoparts.com/p/ngk-standard-spark-plug-7131/5392365-P?searchTerm=Spark%20Plugs,Part # 7131,[],Copper Core,Nickel,NA,Nickel Core,1,Standard,NA,13/16 in,NA,19 mm,NA,NA,Gasket,14 mm,nickel,nickel,Standard,6,5392365,366,Standard Spark Plug,(763 reviews),60 DAY REPLACEMENT IF DEFECTIVE,3.49,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,1277.34,0.005474655
ACDelco Conventional Spark Plug,174 reviews,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-cr43ts/5392349-P?searchTerm=Spark%20Plugs,Part # CR43TS,[],Copper,Nickel,NA,Nickel,1,Single Prong Electrode,NA,5/8in,0.044 in,0.433 in,NA,Yes,Tapered,0.551 in,NA,NA,Single,3,5392349,385,Conventional Spark Plug,(174 reviews),2 YR REPLACEMENT IF DEFECTIVE,3.19,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,1228.15,0.005263828
Autolite Copper Resistor Spark Plug,28 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-605/5392276-P?searchTerm=Spark%20Plugs,Part # 605,[],Copper,Nickel,Stud,Nickel,1,Tapered,Nickel,"5/8"" in",0.06 in,17 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,5392276,120,Copper Resistor Spark Plug,(28 reviews),2 YR REPLACEMENT IF DEFECTIVE,2.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,358.8,0.00153781
Autolite Copper Resistor Spark Plug,2 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-425/5392268-P?searchTerm=Spark%20Plugs,Part # 425,[],Copper,Nickel,Stud,Nickel,1,Tapered,Nickel,"13/16"" in",0.03 in,13 mm,5000,Yes,Flat,14 mm,NA,NA,NA,NA,5392268,1,Copper Resistor Spark Plug,(2 reviews),2 YR REPLACEMENT IF DEFECTIVE,3.09,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,3.09,1.32E-05
NGK V-Power Spark Plug,4 reviews,https://shop.advanceautoparts.com/p/ngk-v-power-spark-plug-6937/5392241-P?searchTerm=Spark%20Plugs,Part # 6937,[],Copper Core,Nickel w/ V-groove,NA,Nickel Core,1,Standard,NA,13/16 in,NA,19 mm,NA,NA,Gasket,14 mm,nickel with V groove,nickel with V groove,Standard,5,5392241,16,V-Power Spark Plug,(4 reviews),60 DAY REPLACEMENT IF DEFECTIVE,3.59,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,57.44,0.000246
Autolite Copper Resistor Spark Plug,2 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-405/5392233-P?searchTerm=Spark%20Plugs,Part # 405,[],Copper,Nickel,Removable Nut,Nickel,1,Tapered,Nickel,"13/16"" in",0.034 in,19.5 mm,5000,Yes,Flat,14 mm,NA,NA,NA,NA,5392233,12,Copper Resistor Spark Plug,(2 reviews),2 YR REPLACEMENT IF DEFECTIVE,3.09,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,37.08,0.000159
ACDelco Conventional Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-cr42ts/5392209-P?searchTerm=Spark%20Plugs,Part # CR42TS,[],Copper,Nickel,NA,NA,1,Single Prong Electrode,NA,5/8in,0.035 in,0.431 in,NA,Yes,Tapered,0.551 in,NA,NA,Single,2,5392209,0,Conventional Spark Plug,(0 reviews),2 YR REPLACEMENT IF DEFECTIVE,2.89,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0,0
ACDelco Conventional Spark Plug,3 reviews,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-r45lts6/5392152-P?searchTerm=Spark%20Plugs,Part # R45LTS6,[],Copper,Nickel,NA,Nickel,1,Single Prong Electrode,NA,5/8 in,0.06 in,0.679 in,NA,Yes,Tapered,0.551 in,NA,NA,Single,5,5392152,42,Conventional Spark Plug,(3 reviews),2 YR REPLACEMENT IF DEFECTIVE,3.19,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,133.98,0.000574
ACDelco Conventional Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-r45xls6/5392128-P?searchTerm=Spark%20Plugs,Part # R45XLS6,[],Copper,Nickel,NA,Copper,1,Single Prong Electrode,NA,13/16in,0.06 in,0.75 in,NA,Yes,Gasket,0.551 in,NA,NA,Single,5,5392128,5,Conventional Spark Plug,(0 reviews),2 YR REPLACEMENT IF DEFECTIVE,3.19,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,15.95,6.84E-05
ACDelco Double Platinum Spark Plug,13 reviews,https://shop.advanceautoparts.com/p/acdelco-double-platinum-spark-plug-41-940/5392098-P?searchTerm=Spark%20Plugs,Part # 41-940,[],Copper,Platinum,NA,Nickel,1,Single Prong Electrode,NA,M16,0.053 in,0.689 in,NA,Yes,Tapered,0.551 in,NA,NA,Single,14,5392098,32,Double Platinum Spark Plug,(13 reviews),7 YR REPLACEMENT IF DEFECTIVE,8.59,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,274.88,0.00117813
ACDelco Conventional Spark Plug,3 reviews,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-r44ltsm6/5392063-P?searchTerm=Spark%20Plugs,Part # R44LTSM6,[],Copper,Nickel,NA,Nickel,1,Single Prong Electrode,NA,5/8in,0.06 in,0.679 in,NA,Yes,Tapered,0.551 in,NA,NA,Single,4,5392063,49,Conventional Spark Plug,(3 reviews),2 YR REPLACEMENT IF DEFECTIVE,3.19,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,156.31,0.00067
ACDelco Double Platinum Spark Plug,8 reviews,https://shop.advanceautoparts.com/p/acdelco-double-platinum-spark-plug-41-942/5391725-P?searchTerm=Spark%20Plugs,Part # 41-942,[],Copper,Platinum,NA,NA,1,Single Prong Electrode,NA,5/8 in,0.050 in,0.679 in,NA,Yes,Tapered,0.551 in,NA,NA,Single,14,5391725,51,Double Platinum Spark Plug,(8 reviews),7 YR REPLACEMENT IF DEFECTIVE,8.59,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,438.09,0.001877645
ACDelco Conventional Spark Plug,48 reviews,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-r42lts/5391709-P?searchTerm=Spark%20Plugs,Part # R42LTS,[],Copper,Nickel,NA,Nickel,1,Single Prong Electrode,NA,5/8in,0.039 in,0.679 in,NA,Yes,Conical,0.551 in,NA,NA,Single,2,5391709,74,Conventional Spark Plug,(48 reviews),2 YR REPLACEMENT IF DEFECTIVE,3.19,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,236.06,0.001011749
Autolite Copper Non-Resistor Spark Plug,9 reviews,https://shop.advanceautoparts.com/p/autolite-copper-non-resistor-spark-plug-216/5391628-P?searchTerm=Spark%20Plugs,Part # 216,[],Copper,Nickel,Stud,Nickel,1,Tapered,Nickel,"13/16"" in",0.03 in,11 mm,1,No,Flat,14 mm,NA,NA,NA,NA,5391628,81,Copper Non-Resistor Spark Plug,(9 reviews),2 YR REPLACEMENT IF DEFECTIVE,2.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,242.19,0.001038022
Autolite Copper Resistor Spark Plug,6 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-303/5391571-P?searchTerm=Spark%20Plugs,Part # 303,[],Copper,Nickel,Removable Nut,Nickel,1,Tapered,Nickel,"13/16"" in",0.034 in,9.5 mm,5000,Yes,Flat,14 mm,NA,NA,NA,NA,5391571,31,Copper Resistor Spark Plug,(6 reviews),2 YR REPLACEMENT IF DEFECTIVE,2.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,92.69,0.000397
Autolite Copper Resistor Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-403/5391563-P?searchTerm=Spark%20Plugs,Part # 403,[],Copper,Nickel,Removable Nut,Nickel,1,Tapered,Nickel,"13/16"" in",0.034 in,19.5 mm,5000,Yes,Flat,14 mm,NA,NA,NA,NA,5391563,0,Copper Resistor Spark Plug,(0 reviews),2 YR REPLACEMENT IF DEFECTIVE,2.99,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0,0
Autolite Copper Resistor Spark Plug,5 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-646/5391547-P?searchTerm=Spark%20Plugs,Part # 646,[],Copper,Nickel,Stud,Nickel,1,Tapered,Nickel,"13/16"" in",0.05 in,19.5 mm,NA,Yes,Flat,14 mm,NA,NA,NA,NA,5391547,1,Copper Resistor Spark Plug,(5 reviews),2 YR REPLACEMENT IF DEFECTIVE,3.09,1-5$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,3.09,1.32E-05
