title,count_of_reviews,product_url,part_number,product_description,center_electrode_core_material,center_electrode_tip_material,electrical_terminal_type,ground_electrode_core_material,ground_electrode_quantity,ground_electrode_tip_design,ground_electrode_tip_material,hex_size,pre_gap_size,reach,resistance,resistor_type,seat_type,thread_diameter,electrode_core_material,electrode_tip_material,ground_configuration,manufacturer_heat_range,product_title,product_attributes,product_reviews,product_warranty,product_reg_price,skuid,search_term,category,units_sold,sale_price,price_tier,revenue,market_share
NGK Standard Spark Plug,21 reviews,https://shop.advanceautoparts.com/p/ngk-standard-spark-plug-5422/5531837-P?searchTerm=Spark%20Plugs,Part # 5422,[],Copper Core,Nickel,,Nickel Core,1.0,Standard,,13/16 in,,19 mm,,,Gasket,14 mm,nickel,nickel,Standard,8,NGK,Standard Spark Plug,(21 reviews),60 DAY REPLACEMENT IF DEFECTIVE,$3.49,5531837,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,7.0,3.49,0-50$,24.43,0.0010615730000000001
NGK Standard Spark Plug,15 reviews,https://shop.advanceautoparts.com/p/ngk-standard-spark-plug-2120/5531829-P?searchTerm=Spark%20Plugs,Part # 2120,[],Copper Core,Nickel,,Nickel Core,1.0,Standard,,18,,19 mm,,,Gasket,12 mm,nickel,nickel,Standard,8,NGK,Standard Spark Plug,(15 reviews),60 DAY REPLACEMENT IF DEFECTIVE,$3.19,5531829,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,20.0,3.19,0-50$,63.8,0.002772342
NGK Standard Spark Plug,23 reviews,https://shop.advanceautoparts.com/p/ngk-standard-spark-plug-2411/5531802-P?searchTerm=Spark%20Plugs,Part # 2411,[],Copper Core,Nickel,,Nickel Core,1.0,Standard,,13/16,,19 mm,,,Gasket,14 mm,nickel,nickel,Standard,8,NGK,Standard Spark Plug,(23 reviews),60 DAY REPLACEMENT IF DEFECTIVE,$2.29,5531802,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,2.29,0-50$,0.0,0.0
NGK V-Power Spark Plug,1 review,https://shop.advanceautoparts.com/p/ngk-v-power-spark-plug-2526/5531780-P?searchTerm=Spark%20Plugs,Part # 2526,[],Copper Core,Nickel w/ V-groove,,Nickel Core,1.0,Standard,,5/8,,19 mm,,,Gasket,14 mm,nickel with V groove,nickel with V groove,Standard,5,NGK,V-Power Spark Plug,(1 reviews),60 DAY REPLACEMENT IF DEFECTIVE,$3.59,5531780,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.59,0-50$,0.0,0.0
NGK Standard Spark Plug,2 reviews,https://shop.advanceautoparts.com/p/ngk-standard-spark-plug-2288/5531772-P?searchTerm=Spark%20Plugs,Part # 2288,[],Copper Core,Nickel,,Nickel Core,2.0,Standard,,5/8,,19 mm,,,Gasket,14 mm,nickel,nickel,Standard,6,NGK,Standard Spark Plug,(2 reviews),60 DAY REPLACEMENT IF DEFECTIVE,$6.59,5531772,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,6.59,0-50$,0.0,0.0
NGK Standard Spark Plug,2 reviews,https://shop.advanceautoparts.com/p/ngk-standard-spark-plug-1263/5531764-P?searchTerm=Spark%20Plugs,Part # 1263,[],Copper Core,Nickel,,Nickel Core,3.0,Standard,,13/16,,19 mm,,,Gasket,14 mm,nickel,nickel,Standard,6,NGK,Standard Spark Plug,(2 reviews),60 DAY REPLACEMENT IF DEFECTIVE,$7.79,5531764,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,7.79,0-50$,0.0,0.0
NGK V-Power Spark Plug,1 review,https://shop.advanceautoparts.com/p/ngk-v-power-spark-plug-1273/5531756-P?searchTerm=Spark%20Plugs,Part # 1273,[],Copper Core,Nickel w/ V-groove,,Nickel Core,1.0,Standard,,5/8,,19 mm,,,Gasket,14 mm,nickel with V groove,nickel with V groove,Standard,5,NGK,V-Power Spark Plug,(1 reviews),60 DAY REPLACEMENT IF DEFECTIVE,$3.59,5531756,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.59,0-50$,0.0,0.0
NGK V-Power Spark Plug,8 reviews,https://shop.advanceautoparts.com/p/ngk-v-power-spark-plug-4043/5531748-P?searchTerm=Spark%20Plugs,Part # 4043,[],Copper Core,Nickel w/ V-groove,,Nickel Core,1.0,Standard,,5/8,,19 mm,,,Gasket,14 mm,nickel with V groove,nickel with V groove,Standard,4,NGK,V-Power Spark Plug,(8 reviews),60 DAY REPLACEMENT IF DEFECTIVE,$3.79,5531748,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.79,0-50$,0.0,0.0
Autolite Copper Resistor Spark Plug,2 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-5503/5531713-P?searchTerm=Spark%20Plugs,Part # 5503,[],Copper,Nickel,Stud,Nickel,1.0,Tapered,Nickel,"5/8"" in",0.044 in,19.5 mm,4000,Yes,Flat,14 mm,,,,,Autolite,Copper Resistor Spark Plug,(2 reviews),2 YR REPLACEMENT IF DEFECTIVE,$3.09,5531713,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.09,0-50$,0.0,0.0
NGK V-Power Spark Plug,4 reviews,https://shop.advanceautoparts.com/p/ngk-v-power-spark-plug-5584/5531683-P?searchTerm=Spark%20Plugs,Part # 5584,[],Copper Core,Nickel w/ V-groove,,Nickel Core,1.0,Standard,,5/8 in,,19 mm,,,Gasket,14 mm,nickel with V groove,nickel with V groove,Standard,5,NGK,V-Power Spark Plug,(4 reviews),60 DAY REPLACEMENT IF DEFECTIVE,$3.59,5531683,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.59,0-50$,0.0,0.0
NGK V-Power Spark Plug,84 reviews,https://shop.advanceautoparts.com/p/ngk-v-power-spark-plug-4291/5531675-P?searchTerm=Spark%20Plugs,Part # 4291,[],Copper Core,Nickel w/ V-groove,,Nickel Core,1.0,Standard,,5/8 in,,19 mm,,,Gasket,14 mm,nickel with V groove,nickel with V groove,Standard,6,NGK,V-Power Spark Plug,(84 reviews),60 DAY REPLACEMENT IF DEFECTIVE,$3.49,5531675,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,17.0,3.49,0-50$,59.33,0.002578105
NGK V-Power Spark Plug,27 reviews,https://shop.advanceautoparts.com/p/ngk-v-power-spark-plug-2087/5531667-P?searchTerm=Spark%20Plugs,Part # 2087,[],Copper Core,Nickel w/ V-groove,,Nickel Core,1.0,Standard,,5/8,,19 mm,,,Gasket,14 mm,nickel with V groove,nickel with V groove,Standard,5,NGK,V-Power Spark Plug,(27 reviews),60 DAY REPLACEMENT IF DEFECTIVE,$3.49,5531667,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,8.0,3.49,0-50$,27.92,0.001213226
ACDelco RAPIDFIRE Spark Plug,2 reviews,https://shop.advanceautoparts.com/p/acdelco-rapidfire-spark-plug-10/5531624-P?searchTerm=Spark%20Plugs,Part # 10,[],,Platinum,,,1.0,Single Prong Electrode,,16,0.035 in,0.441 in,,Yes,Tapered,14 mm,,,None,12,ACDelco,RAPIDFIRE Spark Plug,(2 reviews),3 YR REPLACEMENT IF DEFECTIVE,$5.59,5531624,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,5.59,0-50$,0.0,0.0
ACDelco RAPIDFIRE Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/acdelco-rapidfire-spark-plug-8/5531608-P?searchTerm=Spark%20Plugs,Part # 8,[],,Platinum,,,1.0,None,,16,0.035 in,0.689 in,,Yes,Tapered,14 mm,,,None,12,ACDelco,RAPIDFIRE Spark Plug,(0 reviews),3 YR REPLACEMENT IF DEFECTIVE,$5.39,5531608,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,5.39,0-50$,0.0,0.0
ACDelco RAPIDFIRE Spark Plug,4 reviews,https://shop.advanceautoparts.com/p/acdelco-rapidfire-spark-plug-7/5531594-P?searchTerm=Spark%20Plugs,Part # 7,[],,Platinum,,,1.0,Single Prong Electrode,,20.8,0.035 in,0.374 in,,Yes,Flat,14 mm,,,None,12,ACDelco,RAPIDFIRE Spark Plug,(4 reviews),3 YR REPLACEMENT IF DEFECTIVE,$5.49,5531594,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,5.49,0-50$,0.0,0.0
ACDelco RAPIDFIRE Spark Plug,16 reviews,https://shop.advanceautoparts.com/p/acdelco-rapidfire-spark-plug-6/5531160-P?searchTerm=Spark%20Plugs,Part # 6,[],,Platinum,,,1.0,None,,16,0.045 in,0.689 in,,Yes,Tapered,14 mm,,,None,14,ACDelco,RAPIDFIRE Spark Plug,(16 reviews),3 YR REPLACEMENT IF DEFECTIVE,$5.79,5531160,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,5.79,0-50$,0.0,0.0
ACDelco RAPIDFIRE Spark Plug,46 reviews,https://shop.advanceautoparts.com/p/acdelco-rapidfire-spark-plug-5/5530865-P?searchTerm=Spark%20Plugs,Part # 5,[],Copper,Platinum,,,1.0,Single Prong Electrode,,16mm,0.045 in,0.748 in,,Yes,Flat,14 mm,,,None,12,ACDelco,RAPIDFIRE Spark Plug,(46 reviews),3 YR REPLACEMENT IF DEFECTIVE,$5.79,5530865,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,5.79,0-50$,0.0,0.0
ACDelco RAPIDFIRE Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/acdelco-rapidfire-spark-plug-4/5530857-P?searchTerm=Spark%20Plugs,Part # 4,[],Copper,Platinum,,,1.0,Single Prong Electrode,,13/16 in,0.041 in,0.752 in,,Yes,Flat,14 mm,,,Single,8,ACDelco,RAPIDFIRE Spark Plug,(0 reviews),3 YR REPLACEMENT IF DEFECTIVE,$5.79,5530857,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,2.0,5.79,0-50$,11.58,0.000503193
ACDelco RAPIDFIRE Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/acdelco-rapidfire-spark-plug-3/5530849-P?searchTerm=Spark%20Plugs,Part # 3,[],Copper,Platinum,,,1.0,Single Prong Electrode,,5/8 in,0.045 in,0.689 in,,Yes,Tapered,14 mm,,,Single,14,ACDelco,RAPIDFIRE Spark Plug,(0 reviews),3 YR REPLACEMENT IF DEFECTIVE,$5.59,5530849,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,5.59,0-50$,0.0,0.0
ACDelco RAPIDFIRE Spark Plug,3 reviews,https://shop.advanceautoparts.com/p/acdelco-rapidfire-spark-plug-2/5530628-P?searchTerm=Spark%20Plugs,Part # 2,[],Copper,Platinum,,,1.0,Single Prong Electrode,,16 mm,0.045 in,0.441 in,,Yes,Tapered,14 mm,,,Single,17,ACDelco,RAPIDFIRE Spark Plug,(3 reviews),3 YR REPLACEMENT IF DEFECTIVE,$5.79,5530628,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,5.79,0-50$,0.0,0.0
ACDelco RAPIDFIRE Spark Plug,22 reviews,https://shop.advanceautoparts.com/p/acdelco-rapidfire-spark-plug-1/5530474-P?searchTerm=Spark%20Plugs,Part # 1,[],Copper,Platinum,,,1.0,Single Prong Electrode,,5/8 in,0.045 in,0.441 in,,Yes,Tapered,14 mm,,,Single,12,ACDelco,RAPIDFIRE Spark Plug,(22 reviews),3 YR REPLACEMENT IF DEFECTIVE,$5.79,5530474,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,5.79,0-50$,0.0,0.0
Autolite Copper Non-Resistor Spark Plug,4 reviews,https://shop.advanceautoparts.com/p/autolite-copper-non-resistor-spark-plug-4316/5411068-P?searchTerm=Spark%20Plugs,Part # 4316,[],Copper,Nickel,Stud,Nickel,1.0,Tapered,Nickel,"13/16"" in",0.03 in,11 mm,1,No,Flat,14 mm,,,,,Autolite,Copper Non-Resistor Spark Plug,(4 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.29,5411068,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,4.0,2.29,0-50$,9.16,0.000398035
Autolite Copper Non-Resistor Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-copper-non-resistor-spark-plug-4173/5411025-P?searchTerm=Spark%20Plugs,Part # 4173,[],Copper,Nickel,Removable Nut,Nickel,1.0,Tapered,Nickel,"13/16"" in",0.028 in,13 mm,1,No,Flat,12 mm,,,,,Autolite,Copper Non-Resistor Spark Plug,(0 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.19,5411025,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,2.19,0-50$,0.0,0.0
Autolite Copper Non-Resistor Spark Plug,2 reviews,https://shop.advanceautoparts.com/p/autolite-copper-non-resistor-spark-plug-4093/5410991-P?searchTerm=Spark%20Plugs,Part # 4093,[],Copper,Nickel,Removable Nut,Nickel,1.0,Tapered,Nickel,"13/16"" in",0.03 in,13 mm,1,No,Flat,14 mm,,,,,Autolite,Copper Non-Resistor Spark Plug,(2 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.99,5410991,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,10.0,2.99,0-50$,29.9,0.0012992639999999998
Autolite Copper Resistor Spark Plug,1 review,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-4062/5410959-P?searchTerm=Spark%20Plugs,Part # 4062,[],Copper,Nickel,Removable Nut,Nickel,1.0,Tapered,Nickel,"13/16"" in",0.03 in,19.5 mm,5000,Yes,Flat,14 mm,,,,,Autolite,Copper Resistor Spark Plug,(1 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.29,5410959,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,1.0,2.29,0-50$,2.29,9.95088e-05
Autolite Copper Non-Resistor Spark Plug,3 reviews,https://shop.advanceautoparts.com/p/autolite-copper-non-resistor-spark-plug-2852/5410886-P?searchTerm=Spark%20Plugs,Part # 2852,[],Copper,Nickel,Stud,Nickel,1.0,Tapered,Nickel,"13/16"" in",0.05 in,13 mm,1,No,Flat,14 mm,,,,,Autolite,Copper Non-Resistor Spark Plug,(3 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.49,5410886,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,2.49,0-50$,0.0,0.0
Autolite Copper Non-Resistor Spark Plug,2 reviews,https://shop.advanceautoparts.com/p/autolite-copper-non-resistor-spark-plug-2634/5410851-P?searchTerm=Spark%20Plugs,Part # 2634,[],Copper,Nickel,Removable Nut,Nickel,1.0,Tapered,Nickel,"13/16"" in",0.04 in,13 mm,1,No,Flat,14 mm,,,,,Autolite,Copper Non-Resistor Spark Plug,(2 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.29,5410851,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,2.29,0-50$,0.0,0.0
Autolite Copper Non-Resistor Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-copper-non-resistor-spark-plug-353/5410819-P?searchTerm=Spark%20Plugs,Part # 353,[],Copper,Nickel,Removable Nut,Nickel,1.0,Tapered,Nickel,"13/16"" in",0.03 in,9.5 mm,1,No,Flat,14 mm,,,,,Autolite,Copper Non-Resistor Spark Plug,(0 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.59,5410819,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,2.59,0-50$,0.0,0.0
Autolite Copper Non-Resistor Spark Plug - Display Pack,3 reviews,https://shop.advanceautoparts.com/p/autolite-copper-non-resistor-spark-plug-display-pack-295dp/5410800-P?searchTerm=Spark%20Plugs,Part # 295DP,[],Copper,Nickel,Removable Nut,Nickel,1.0,Tapered,Nickel,"13/16"" in",0.03 in,9.5 mm,1,No,Flat,14 mm,,,,,Autolite,Copper Non-Resistor Spark Plug - Display Pack,(3 reviews),2 YR REPLACEMENT IF DEFECTIVE,$1.99,5410800,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,1.99,0-50$,0.0,0.0
Autolite Copper Non-Resistor Spark Plug - Display Pack,No Reviews,https://shop.advanceautoparts.com/p/autolite-copper-non-resistor-spark-plug-display-pack-258dp/5410797-P?searchTerm=Spark%20Plugs,Part # 258DP,[],Copper,Nickel,Stud,Nickel,1.0,Tapered,Nickel,"3/4"" in",0.025 in,9.5 mm,1,No,Flat,14 mm,,,,,Autolite,Copper Non-Resistor Spark Plug - Display Pack,(0 reviews),2 YR REPLACEMENT IF DEFECTIVE,$1.99,5410797,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,1.99,0-50$,0.0,0.0
Autolite Copper Non-Resistor Spark Plug,8 reviews,https://shop.advanceautoparts.com/p/autolite-copper-non-resistor-spark-plug-4194/5410762-P?searchTerm=Spark%20Plugs,Part # 4194,[],Copper,Nickel,Removable Nut,Nickel,1.0,Tapered,Nickel,"5/8"" in",0.025 in,13 mm,1,No,Flat,10 mm,,,,,Autolite,Copper Non-Resistor Spark Plug,(8 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.09,5410762,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,26.0,2.09,0-50$,54.34,0.002361271
Autolite Copper Non-Resistor Spark Plug,1 review,https://shop.advanceautoparts.com/p/autolite-copper-non-resistor-spark-plug-4092/5410754-P?searchTerm=Spark%20Plugs,Part # 4092,[],Copper,Nickel,Removable Nut,Nickel,1.0,Tapered,Nickel,"13/16"" in",0.03 in,13 mm,1,No,Flat,14 mm,,,,,Autolite,Copper Non-Resistor Spark Plug,(1 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.29,5410754,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,4.0,2.29,0-50$,9.16,0.000398035
Autolite Double Platinum Spark Plug,22 reviews,https://shop.advanceautoparts.com/p/autolite-double-platinum-spark-plug-app606/5394708-P?searchTerm=Spark%20Plugs,Part # APP606,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Platinum,"5/8"" in",0.06 in,17 mm,4000,Yes,Tapered,14 mm,,,,,Autolite,Double Platinum Spark Plug,(22 reviews),5 YR REPLACEMENT IF DEFECTIVE,$5.79,5394708,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,5.79,0-50$,0.0,0.0
Autolite Double Platinum Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-double-platinum-spark-plug-app45/5394686-P?searchTerm=Spark%20Plugs,Part # APP45,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Platinum,"13/16"" in",0.044 in,11 mm,4000,Yes,Tapered,18 mm,,,,,Autolite,Double Platinum Spark Plug,(0 reviews),5 YR REPLACEMENT IF DEFECTIVE,$5.79,5394686,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,5.79,0-50$,0.0,0.0
Autolite Double Platinum Spark Plug,1 review,https://shop.advanceautoparts.com/p/autolite-double-platinum-spark-plug-app63/5394651-P?searchTerm=Spark%20Plugs,Part # APP63,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Platinum,"13/16"" in",0.032 in,19.5 mm,4000,Yes,Flat,14 mm,,,,,Autolite,Double Platinum Spark Plug,(1 reviews),5 YR REPLACEMENT IF DEFECTIVE,$5.79,5394651,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,5.79,0-50$,0.0,0.0
Autolite Double Platinum Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-double-platinum-spark-plug-app65/5394643-P?searchTerm=Spark%20Plugs,Part # APP65,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Platinum,"13/16"" in",0.035 in,19.5 mm,4000,Yes,Flat,14 mm,,,,,Autolite,Double Platinum Spark Plug,(0 reviews),5 YR REPLACEMENT IF DEFECTIVE,$5.79,5394643,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,5.79,0-50$,0.0,0.0
Autolite Double Platinum Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-double-platinum-spark-plug-app24/5394627-P?searchTerm=Spark%20Plugs,Part # APP24,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Platinum,"5/8"" in",0.044 in,11 mm,5000,Yes,Tapered,14 mm,,,,,Autolite,Double Platinum Spark Plug,(0 reviews),5 YR REPLACEMENT IF DEFECTIVE,$5.79,5394627,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,5.79,0-50$,0.0,0.0
Autolite Double Platinum Spark Plug,5 reviews,https://shop.advanceautoparts.com/p/autolite-double-platinum-spark-plug-app26/5394600-P?searchTerm=Spark%20Plugs,Part # APP26,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Platinum,"5/8"" in",0.045 in,11 mm,4000,Yes,Tapered,14 mm,,,,,Autolite,Double Platinum Spark Plug,(5 reviews),5 YR REPLACEMENT IF DEFECTIVE,$5.79,5394600,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,5.79,0-50$,0.0,0.0
Autolite Double Platinum Spark Plug,7 reviews,https://shop.advanceautoparts.com/p/autolite-double-platinum-spark-plug-app25/5394597-P?searchTerm=Spark%20Plugs,Part # APP25,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Platinum,"5/8"" in",0.044 in,11 mm,4000,Yes,Tapered,14 mm,,,,,Autolite,Double Platinum Spark Plug,(7 reviews),5 YR REPLACEMENT IF DEFECTIVE,$5.79,5394597,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,16.0,5.79,0-50$,92.64,0.004025546
Autolite Double Platinum Spark Plug,3 reviews,https://shop.advanceautoparts.com/p/autolite-double-platinum-spark-plug-app64/5394589-P?searchTerm=Spark%20Plugs,Part # APP64,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Platinum,"13/16"" in",0.044 in,19.5 mm,4000,Yes,Flat,14 mm,,,,,Autolite,Double Platinum Spark Plug,(3 reviews),5 YR REPLACEMENT IF DEFECTIVE,$5.79,5394589,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,5.79,0-50$,0.0,0.0
Autolite Double Platinum Spark Plug,67 reviews,https://shop.advanceautoparts.com/p/autolite-double-platinum-spark-plug-app3924/5394570-P?searchTerm=Spark%20Plugs,Part # APP3924,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Platinum,"5/8"" in",0.044 in,19.5 mm,4000,Yes,Flat,14 mm,,,,,Autolite,Double Platinum Spark Plug,(67 reviews),5 YR REPLACEMENT IF DEFECTIVE,$5.79,5394570,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,13.0,5.79,0-50$,75.27,0.0032707559999999997
Autolite Single Platinum Spark Plug,55 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap5245/5394562-P?searchTerm=Spark%20Plugs,Part # AP5245,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,16 mm,1.1 mm,17 mm,4000,Yes,Tapered,14 mm,,,,,Autolite,Single Platinum Spark Plug,(55 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5394562,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,8.0,3.99,0-50$,31.92,0.00138704
Autolite Single Platinum Spark Plug,2 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap5125/5394554-P?searchTerm=Spark%20Plugs,Part # AP5125,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,21 mm,1.1 mm,14 mm,4000,Yes,Tapered,18 mm,,,,,Autolite,Single Platinum Spark Plug,(2 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5394554,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,12.0,3.99,0-50$,47.88,0.00208056
Autolite Single Platinum Spark Plug,68 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap985/5394546-P?searchTerm=Spark%20Plugs,Part # AP985,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,16 mm,0.9 mm,19.5 mm,4000,Yes,Flat,14 mm,,,,,Autolite,Single Platinum Spark Plug,(68 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5394546,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,18.0,3.99,0-50$,71.82,0.0031208409999999996
